Sample_ID,True_Label,Predicted_Label,Prediction_Confidence,Feature_Driver / Operator Type,Feature_Incident Time (24:00),Feature_Lighting,Feature_Roadway Type,Feature_Posted Speed Limit (MPH),Feature_State,Feature_Weather - Clear,Feature_Weather - Rain,Feature_Weather - Snow,Feature_Weather - Cloudy,Feature_Weather - Fog/Smoke,Feature_Weather - Severe Wind,Feature_Roadway Surface,Feature_Roadway Description,Feature_SV Pre-Crash Movement,Feature_CP Pre-Crash Movement,Feature_SV Precrash Speed (MPH),Feature_Crash With,Feature_SV Contact Area - Front,Feature_SV Contact Area - Rear,Feature_SV Contact Area - Left,Feature_SV Contact Area - Right,Feature_SV Contact Area - Front Left,Feature_SV Contact Area - Front Right,Feature_SV Contact Area - Rear Left,Feature_SV Contact Area - Rear Right,Feature_SV Were All Passengers Belted?,Feature_CP Any Air Bags Deployed?,Feature_SV Any Air Bags Deployed?,Feature_Automation System Engaged?,Feature_ADS Equipped?,Feature_Make,Feature_Model Year,Feature_Mileage,Feature_CP Was Vehicle Towed?,Feature_SV Was Vehicle Towed?,SHAP_Driver / Operator Type,SHAP_Incident Time (24:00),SHAP_Lighting,SHAP_Roadway Type,SHAP_Posted Speed Limit (MPH),SHAP_State,SHAP_Weather - Clear,SHAP_Weather - Rain,SHAP_Weather - Snow,SHAP_Weather - Cloudy,SHAP_Weather - Fog/Smoke,SHAP_Weather - Severe Wind,SHAP_Roadway Surface,SHAP_Roadway Description,SHAP_SV Pre-Crash Movement,SHAP_CP Pre-Crash Movement,SHAP_SV Precrash Speed (MPH),SHAP_Crash With,SHAP_SV Contact Area - Front,SHAP_SV Contact Area - Rear,SHAP_SV Contact Area - Left,SHAP_SV Contact Area - Right,SHAP_SV Contact Area - Front Left,SHAP_SV Contact Area - Front Right,SHAP_SV Contact Area - Rear Left,SHAP_SV Contact Area - Rear Right,SHAP_SV Were All Passengers Belted?,SHAP_CP Any Air Bags Deployed?,SHAP_SV Any Air Bags Deployed?,SHAP_Automation System Engaged?,SHAP_ADS Equipped?,SHAP_Make,SHAP_Model Year,SHAP_Mileage,SHAP_CP Was Vehicle Towed?,SHAP_SV Was Vehicle Towed?,SHAP_Sum,SHAP_Max,SHAP_Min,SHAP_Std,SHAP_Abs_Sum
0,3,3,0.55062014,-0.580134991499699,1.1957779632079184,1.008987488337444,1.7978221426727745,-0.5839647122465497,-0.7210518532863253,-1.1092146513895058,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,1.0818316952127798,1.059996313592146,0.8861382479209226,0.7541073582245776,-0.6495073085779447,1.2026557571007237,-0.5967701703880058,1.8732392454670928,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,-0.403661085417977,-0.4444178110694726,-0.451776988174313,0.5741640655028667,1.2021360904128309,1.4495883005969603,-0.7927309915933618,-0.7237864688783355,-0.4472427789569206,-0.3065336913217312,0.5697100197948944,1.0225009334391713,0.024712598,-0.0017879987,0.0016748621,-0.54624695,0.0,0.06827015,-0.0629744,-0.0010002914,-0.018929068,-0.009034438,-0.0076657184,0.0061111497,-0.23700531,0.010465291,-0.0060361777,-0.024251327,0.09526251,0.042614833,-0.012706615,0.004925473,-0.23412186,0.16924357,0.0848216,-0.26378852,0.0032987602,-0.015084173,0.020211771,-0.027782734,-0.07459881,-0.047341455,-0.0008262089,-0.20234776,-0.014234014,0.015032867,0.03086847,0.0,-1.2302499,0.16924357,-0.54624695,0.12314101,2.3852777
1,1,1,0.8177572,-0.580134991499699,-1.552333335415597,0.029410828459117036,-0.991016428469799,1.6827418621696966,-0.7210518532863253,-1.1092146513895058,-0.17472278845439862,-0.02830692585361489,4.3755184024664535,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.22339173794892736,0.7541073582245776,1.9083867704797681,-2.6595368174930782,1.6756869723394918,-0.533834640940725,-0.34811624381814454,-0.281985796855709,1.8907912563505191,1.8560279786822302,-0.403661085417977,-0.4444178110694726,0.92448998311768,0.5741640655028667,1.2021360904128309,-1.0844016048552485,-0.7927309915933618,1.0492958418861646,0.5013289749035296,-0.14220179169367236,0.5697100197948944,1.0225009334391713,0.02465355,-0.0017879987,0.0016837557,-0.5024778,0.0,0.05396043,-0.06374836,-0.023851182,-0.029981434,-0.009034438,-0.009131992,0.0030516654,-0.1907556,0.01342138,-0.0060361777,-0.022364791,0.0914288,0.03886145,-0.0014388248,0.0125867445,-0.20617771,0.16994177,0.0725343,-0.39017123,0.0032987602,-0.012951996,0.018446144,-0.06464378,-0.07545493,-0.051509347,0.015704779,-0.20493385,-0.014485015,0.0145768,0.03086847,0.0,-1.3159177,0.16994177,-0.5024778,0.12318653,2.4459555
2,3,3,0.9356673,4.289412080967533,0.8797930403696744,0.029410828459117036,-0.5262099999460368,-0.5839647122465497,-0.7210518532863253,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.554764992934925,-2.3045655556702798,-0.784133312738877,-1.8319241229372636,-0.5967701703880058,-0.533834640940725,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,2.4773257470794707,-0.4444178110694726,-3.204310930758299,-1.6222552846137654,-0.9551454856297351,0.18259334787085574,1.26146197209981,-0.4611076080243355,0.5013289749035296,-0.13408533481659696,-1.560732539258468,-1.2785867528050177,-0.032601558,0.010855651,-0.0050074942,0.97444415,0.0,0.027850514,-0.06776434,0.018322118,-0.028612439,-0.009034438,-0.011018396,0.00051636645,-0.17735532,0.029828645,-0.0060361777,-0.019003976,0.09874369,0.02297978,0.004388331,0.0125867445,-0.22440054,0.16633604,0.06552442,-0.14839701,0.0032987602,-0.034834173,0.01927425,-0.014291173,-0.048200835,-0.050862234,0.037198983,-0.20410147,-0.0128733795,0.015489269,0.03086847,0.0,0.44411114,0.97444415,-0.22440054,0.17877984,2.6329012
3,3,3,0.63994837,0.3937744229937473,1.1096002569793064,0.029410828459117036,0.86820928562525,-0.3006263904445189,-0.8139827958881848,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.554764992934925,0.18060618686929186,-0.784133312738877,-1.556053224751992,-0.5967701703880058,1.8732392454670928,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,-0.403661085417977,2.2501348395410674,0.92448998311768,-0.5240456095554494,-0.9551454856297351,0.18259334787085574,1.26146197209981,1.1806352723131648,0.5013289749035296,-0.762952629993633,-1.560732539258468,-1.2785867528050177,0.042681877,-0.011068593,0.0016317185,-0.9929597,0.0,0.028291093,-0.037257317,-0.017497424,-0.022018857,-0.009034438,-0.011232403,-0.017019164,-0.19086358,0.014307475,-0.0060361777,-0.019003976,0.0963696,0.039158788,-0.0009736452,0.0125867445,-0.233477,0.14662226,0.07263195,-0.27497676,0.0032987602,-0.039432842,0.016424473,-0.07009223,-0.06979142,-0.050862234,0.037918758,-0.1698224,-0.014198509,0.0149065005,0.03086847,0.0,-1.6999202,0.14662226,-0.9929597,0.17965178,2.815317
4,3,3,0.7843479,0.3937744229937473,-0.7575833779739533,0.029410828459117036,0.86820928562525,0.5493885749615735,-0.8139827958881848,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.554764992934925,-1.731064384314994,-0.784133312738877,0.37504306254490904,-0.5967701703880058,-0.533834640940725,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,2.4773257470794707,-0.4444178110694726,0.92448998311768,0.5741640655028667,-0.9551454856297351,0.18259334787085574,1.26146197209981,-1.2491441905863356,-1.3958145328173708,3.286491764304803,0.5697100197948944,1.0225009334391713,0.0704733,-0.0017090943,0.0016317185,-1.033986,0.0,0.031343527,-0.06453084,0.015398542,-0.036798734,-0.009034438,-0.01169209,0.002922017,-0.17735532,0.01573489,-0.0060361777,-0.019003976,0.09955412,0.02297978,-0.0015171099,0.0125867445,-0.2085262,0.16533183,0.06299331,-0.29312894,0.0032987602,-0.039702255,0.01927425,-0.014291173,-0.06904676,-0.050862234,0.03826026,-0.20485777,-0.012921906,0.014776504,0.03086847,0.0,-1.647573,0.16533183,-1.033986,0.18733196,2.862429
5,1,3,0.7784983,0.3937744229937473,0.8606424389855384,0.029410828459117036,-0.5262099999460368,-0.3006263904445189,-0.7210518532863253,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.554764992934925,0.18060618686929186,-0.784133312738877,0.09917216435963748,-0.5967701703880058,1.8732392454670928,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,-0.403661085417977,2.2501348395410674,0.92448998311768,-1.6222552846137654,-0.9551454856297351,0.18259334787085574,1.26146197209981,-0.4611076080243355,0.5013289749035296,-0.13331233892354216,-1.560732539258468,-1.2785867528050177,0.042681877,-0.011068593,0.0016317185,-0.9929597,0.0,0.028291093,-0.03766627,0.0011895592,-0.022018857,-0.009034438,-0.011232403,-0.01693171,-0.18430306,0.014307475,-0.0060361777,-0.019003976,0.096208796,0.037977014,-0.0009736452,0.0125867445,-0.233477,0.14515111,0.07178805,-0.27497676,0.0032987602,-0.039432842,0.016424473,-0.025663048,-0.06979142,-0.050862234,0.037918758,-0.16938035,-0.014198509,0.0149065005,0.03086847,0.0,-1.6337805,0.14515111,-0.9929597,0.17952098,2.7442415
6,3,3,0.93855715,3.3155026664740865,0.5255069147631585,-1.9297424912975367,0.86820928562525,-0.5839647122465497,-0.7210518532863253,-1.1092146513895058,5.723351881263004,-0.02830692585361489,-0.22854434789631012,0.0,0.0,1.7368039624550298,-0.9862716859079934,0.22339173794892736,-2.4957326127887085,-0.05330643300810187,0.09917216435963748,-0.5967701703880058,-0.533834640940725,-0.34811624381814454,3.5462779017614707,-0.5288791116636186,1.8560279786822302,-0.403661085417977,-0.4444178110694726,-3.204310930758299,-1.6222552846137654,-0.9551454856297351,0.18259334787085574,1.26146197209981,-1.1834744753728357,0.9756148518337546,-0.8536039665427867,-1.560732539258468,-1.2785867528050177,-0.033773784,0.010930198,-0.0050074942,0.97834295,0.0,0.027973695,-0.060403354,0.001768515,-0.033313107,-0.009034438,-0.011232403,5.5096185e-05,-0.18398243,0.029828645,-0.0060361777,-0.018824806,0.09958896,0.037710544,0.0028100747,0.0125867445,-0.20592245,0.16880584,0.074152686,-0.14731076,0.0032987602,-0.03661018,0.020626606,-0.021882083,-0.047746204,-0.050862234,0.037480555,-0.20425755,-0.014292086,0.01581534,0.03086847,0.0,0.46215212,0.97834295,-0.20592245,0.179091,2.643135
7,3,3,0.903796,0.3937744229937473,-0.8246104828184293,0.029410828459117036,0.86820928562525,-0.5839647122465497,-0.7210518532863253,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.554764992934925,0.18060618686929186,0.17748100269635345,0.09917216435963748,-0.5967701703880058,1.8732392454670928,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,-0.403661085417977,-0.4444178110694726,0.92448998311768,0.5741640655028667,-0.9551454856297351,0.18259334787085574,1.26146197209981,1.1806352723131648,-1.8701004097475957,1.9038129286915098,0.5697100197948944,-1.2785867528050177,0.042681877,-0.001774322,0.0016317185,-0.99453163,0.0,0.028291093,-0.071396634,-0.017497424,-0.021576539,-0.009034438,-0.011166951,-0.0021453756,-0.19086358,0.014307475,-0.0060361777,-0.019003976,0.10691095,0.039314896,-0.0009736452,0.0125867445,-0.2337151,0.17423208,0.07302791,-0.27408686,0.0032987602,-0.039368812,0.018902205,-0.07009223,-0.06979142,-0.050862234,0.037918758,-0.20494406,-0.0143339075,0.0149065005,0.03086847,0.0,-1.7043159,0.17423208,-0.99453163,0.18195139,2.9020748
8,3,3,0.92973137,0.3937744229937473,0.22867259330905051,-1.9297424912975367,-0.5262099999460368,-0.5839647122465497,-0.7210518532863253,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.22339173794892736,0.18060618686929186,-0.7456687401214678,0.9267848589154521,-0.5967701703880058,1.8732392454670928,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,2.4773257470794707,-0.4444178110694726,0.92448998311768,-1.6222552846137654,-0.9551454856297351,0.18259334787085574,1.26146197209981,-0.4611076080243355,0.5013289749035296,-0.5334079859333147,-1.560732539258468,1.0225009334391713,0.0704733,-0.0017090943,0.0016317185,-0.99462515,0.0,0.031343527,-0.06988088,0.015460069,-0.019372776,-0.009034438,-0.01169209,0.0009417396,-0.17767595,0.014307475,-0.0060361777,-0.019003976,0.10645495,0.02297978,-0.0009967722,0.0125867445,-0.2085262,0.16384006,0.06299331,-0.27598068,0.0032987602,-0.039702255,0.019378804,-0.014291173,-0.06904676,-0.050862234,0.03826026,-0.20368971,-0.012779803,0.0149065005,0.03086847,0.0,-1.5751805,0.16384006,-0.99462515,0.18108417,2.7946315
9,1,1,0.5858904,1.3676838374871936,0.7744647327569264,-1.9297424912975367,-0.5262099999460368,-0.5839647122465497,-0.7210518532863253,0.9015387587490903,-0.17472278845439862,-0.02830692585361489,-0.22854434789631012,0.0,0.0,-0.8830851065139703,-0.9862716859079934,0.554764992934925,0.18060618686929186,-0.784133312738877,0.09917216435963748,-0.5967701703880058,1.8732392454670928,-0.34811624381814454,-0.281985796855709,-0.5288791116636186,-0.5387849814149862,-0.403661085417977,2.2501348395410674,0.92448998311768,-1.6222552846137654,-0.9551454856297351,0.18259334787085574,1.26146197209981,-1.1834744753728357,0.027043097973304477,0.18969453584249274,-1.560732539258468,-1.2785867528050177,-0.032601558,0.012503709,-0.006015427,0.9751208,0.0,0.027850514,-0.039467987,0.0045363954,-0.014177672,-0.009034438,-0.011232403,-0.01693171,-0.18430306,0.028660186,-0.0060361777,-0.019003976,0.09539837,0.037977014,0.0050112577,0.0125867445,-0.22358085,0.1479502,0.074987255,-0.1189119,0.0032987602,-0.034834173,0.016424473,-0.025663048,-0.048200835,-0.050862234,0.037918758,-0.16938035,-0.0141499825,0.015619266,0.03086847,0.0,0.50232446,0.9751208,-0.22358085,0.1767215,2.5511
