Driver / Operator Type,Incident Time (24:00),Lighting,Roadway Type,Posted Speed Limit (MPH),State,Weather - Clear,Weather - Rain,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Severe Wind,Roadway Surface,Roadway Description,SV Pre-Crash Movement,CP Pre-Crash Movement,SV Precrash Speed (MPH),Crash With,SV Contact Area - Front,SV Contact Area - Rear,SV Contact Area - Left,SV Contact Area - Right,SV Contact Area - Front Left,SV Contact Area - Front Right,SV Contact Area - Rear Left,SV Contact Area - Rear Right,SV Were All Passengers Belted?,CP Any Air Bags Deployed?,SV Any Air Bags Deployed?,Automation System Engaged?,ADS Equipped?,Make,Model Year,Mileage,CP Was Vehicle Towed?,SV Was Vehicle Towed?
1.490836921800431,-0.35738721791001465,0.42661330851832685,0.019010688854356077,-1.0759493292652134,0.5528861702764396,0.20769803714087276,-0.4212309946841747,-0.043321742681737746,0.20738784231851592,-0.2249867402426441,0.2280931354838494,0.41196998357539727,-0.4934474737402916,-0.21447528418329628,1.3679791340706136,-0.1169984799311466,-0.21300644898622514,-0.24483457696495786,-2.4950396816058764,-0.9537740542594048,0.11348431058395497,0.12512264857810623,0.17914887262782958,-0.5543441820750753,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,-1.2582099990325775,-0.35484208022795594,-0.4588860216368353,1.5129799622939908,4.013572334724801,-0.09810859828935835
1.490836921800431,-0.35738721791001465,0.42661330851832685,0.019010688854356077,-1.0759493292652134,-0.748182465910328,-0.2810633326478324,0.5700226579425729,0.05862430642992783,-0.2806435675323702,-0.035124512189779876,0.035609476847689565,0.06431598899700293,-0.07703610349531977,-0.033483483184734014,-0.862421628001039,0.07375991126094025,0.13428667436088107,0.15435223330399517,1.57295979927327,2.552069280508931,-0.30365663813945193,-0.3347980229762585,-0.4793591652336384,1.4832913011050273,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,-1.2582099990325775,-0.35484208022795594,-0.4588860216368353,1.5129799622939908,4.013572334724801,-0.09810859828935835
-10.72913784705556,2.572016207581908,-3.0702170891728766,-0.13681462962397242,7.7433074679906335,0.4032859438159402,0.15149899462161395,-0.30725409385949637,-0.03159972309746958,0.15127273247503423,-0.035124512189779876,0.035609476847689565,0.06431598899700293,-0.07703610349531977,-0.033483483184734014,-0.49068816765576345,0.041966846062259096,0.07640448713636334,0.08782109825916964,0.8949598857934119,-0.9537740542594048,0.11348431058395497,0.12512264857810623,0.17914887262782958,-0.5543441820750753,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
-0.9531580319707672,0.22849346718837,-0.27275277101991385,-0.012154374841309622,0.687902030185956,0.5120861085144852,0.19237102554471125,-0.3901463853683533,-0.04012482824966461,0.19208372145211183,-0.035124512189779876,0.035609476847689565,0.06431598899700293,-0.07703610349531977,-0.033483483184734014,0.6245122133800628,-0.05341234953378433,-0.09724207453718975,-0.11177230687530686,-1.139039854646161,-0.5155436374133626,0.061341691993529096,0.06763256463381062,0.09683536789514607,-0.2996397466775624,1.656946343937595,-0.0020373271988801084,-0.28730888947174327,-0.3882031893564807,-1.1906158752923928,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
-0.9531580319707672,0.22849346718837,-0.27275277101991385,-0.012154374841309622,0.687902030185956,-0.3719152296611931,-0.13971422570545425,0.2833534831411093,0.029141651111920016,-0.13950556398664354,-0.035124512189779876,0.035609476847689565,0.06431598899700293,-0.07703610349531977,-0.033483483184734014,0.6245122133800628,-0.05341234953378433,-0.09724207453718975,-0.11177230687530686,-1.139039854646161,0.7991476131247633,-0.09508616377774849,-0.10483768719907616,-0.15010514630290445,0.46447355951497604,1.656946343937595,-0.0020373271988801084,-0.28730888947174327,-0.3882031893564807,-1.1906158752923928,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
-0.9531580319707672,0.22849346718837,-0.27275277101991385,-0.012154374841309622,0.687902030185956,0.3942192634243948,0.14809299204468918,-0.30034640290042497,-0.030889297668119993,0.14787181672694444,-0.035124512189779876,0.035609476847689565,0.06431598899700293,-0.07703610349531977,-0.033483483184734014,-0.49068816765576345,0.041966846062259096,0.07640448713636334,0.08782109825916964,0.8949598857934119,-0.5155436374133626,0.061341691993529096,0.06763256463381062,0.09683536789514607,-0.2996397466775624,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
-8.285142893284362,1.9861355224835238,-2.370851009634636,-0.10564956592830672,5.979456108539464,0.23555235657234996,0.08848794694850565,-0.17946181111667528,-0.01845685265450224,0.08835579113537297,0.3445999439159486,-0.3493578404246302,-0.6309920001597857,0.7557866369946239,0.32850011881239055,0.6245122133800628,-0.05341234953378433,-0.09724207453718975,-0.11177230687530686,-1.139039854646161,-0.9537740542594048,0.11348431058395497,0.12512264857810623,0.17914887262782958,-0.5543441820750753,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,-1.2582099990325775,-0.35484208022795594,-0.4588860216368353,1.5129799622939908,4.013572334724801,0.7937877497957176
-0.9531580319707672,0.22849346718837,-0.27275277101991385,-0.012154374841309622,0.687902030185956,-0.403648611031602,-0.15163523472469095,0.3075304014978592,0.031628140114643565,-0.15140876910495782,-0.035124512189779876,0.035609476847689565,0.06431598899700293,-0.07703610349531977,-0.033483483184734014,0.6245122133800628,-0.05341234953378433,-0.09724207453718975,-0.11177230687530686,-1.139039854646161,-0.9537740542594048,0.11348431058395497,0.12512264857810623,0.17914887262782958,-0.5543441820750753,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
-0.9531580319707672,0.22849346718837,-0.27275277101991385,-0.012154374841309622,0.687902030185956,0.09501881050339596,0.03569490700617163,-0.07239260125106838,-0.007445258499583659,0.035641597039981085,0.3445999439159486,-0.3493578404246302,-0.6309920001597857,0.7557866369946239,0.32850011881239055,-0.49068816765576345,0.041966846062259096,0.07640448713636334,0.08782109825916964,0.8949598857934119,-0.9537740542594048,0.11348431058395497,0.12512264857810623,0.17914887262782958,-0.5543441820750753,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
-3.397152985741965,0.8143741522867546,-0.9721188505581544,-0.04331943853697532,2.4517533896371253,0.3534192016624404,0.13276598044852772,-0.2692617935846036,-0.027692383236046857,0.13256769586054035,0.3445999439159486,-0.3493578404246302,-0.6309920001597857,0.7557866369946239,0.32850011881239055,-0.49068816765576345,0.041966846062259096,0.07640448713636334,0.08782109825916964,0.8949598857934119,-0.9537740542594048,0.11348431058395497,0.12512264857810623,0.17914887262782958,-0.5543441820750753,1.497163668533777,-0.001840863631003531,-0.25960311420928006,-0.350767973410822,-1.0758023868360387,0.7711609671489991,0.2174838556235859,0.2812527229387055,-0.9273102994705105,-2.4599314309603617,-0.09810859828935835
