Sample_ID,True_Label,Predicted_Label,Prediction_Confidence,Feature_Driver / Operator Type,Feature_Incident Time (24:00),Feature_Lighting,Feature_Roadway Type,Feature_Posted Speed Limit (MPH),Feature_State,Feature_Weather - Clear,Feature_Weather - Rain,Feature_Weather - Snow,Feature_Weather - Cloudy,Feature_Weather - Fog/Smoke,Feature_Weather - Severe Wind,Feature_Roadway Surface,Feature_Roadway Description,Feature_SV Pre-Crash Movement,Feature_CP Pre-Crash Movement,Feature_SV Precrash Speed (MPH),Feature_Crash With,Feature_SV Contact Area - Front,Feature_SV Contact Area - Rear,Feature_SV Contact Area - Left,Feature_SV Contact Area - Right,Feature_SV Contact Area - Front Left,Feature_SV Contact Area - Front Right,Feature_SV Contact Area - Rear Left,Feature_SV Contact Area - Rear Right,Feature_SV Were All Passengers Belted?,Feature_CP Any Air Bags Deployed?,Feature_SV Any Air Bags Deployed?,Feature_Automation System Engaged?,Feature_ADS Equipped?,Feature_Make,Feature_Model Year,Feature_Mileage,Feature_CP Was Vehicle Towed?,Feature_SV Was Vehicle Towed?,SHAP_Driver / Operator Type,SHAP_Incident Time (24:00),SHAP_Lighting,SHAP_Roadway Type,SHAP_Posted Speed Limit (MPH),SHAP_State,SHAP_Weather - Clear,SHAP_Weather - Rain,SHAP_Weather - Snow,SHAP_Weather - Cloudy,SHAP_Weather - Fog/Smoke,SHAP_Weather - Severe Wind,SHAP_Roadway Surface,SHAP_Roadway Description,SHAP_SV Pre-Crash Movement,SHAP_CP Pre-Crash Movement,SHAP_SV Precrash Speed (MPH),SHAP_Crash With,SHAP_SV Contact Area - Front,SHAP_SV Contact Area - Rear,SHAP_SV Contact Area - Left,SHAP_SV Contact Area - Right,SHAP_SV Contact Area - Front Left,SHAP_SV Contact Area - Front Right,SHAP_SV Contact Area - Rear Left,SHAP_SV Contact Area - Rear Right,SHAP_SV Were All Passengers Belted?,SHAP_CP Any Air Bags Deployed?,SHAP_SV Any Air Bags Deployed?,SHAP_Automation System Engaged?,SHAP_ADS Equipped?,SHAP_Make,SHAP_Model Year,SHAP_Mileage,SHAP_CP Was Vehicle Towed?,SHAP_SV Was Vehicle Towed?,SHAP_Sum,SHAP_Max,SHAP_Min,SHAP_Std,SHAP_Abs_Sum
0,3,3,0.58255607,-0.6291444331932576,1.2294149947769626,1.059316637402149,1.906661238150536,-0.651321941957,-0.7379701903183595,-1.2404103700706723,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,1.1771992204062383,1.125482856154007,0.9134960392735405,0.7815585261283281,-0.6184732620935784,1.3050306648038927,-0.5474375080153917,1.786414052728324,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,-0.4301272923984644,-0.5301185160184853,-0.42882628335264017,0.594417857725099,1.3208101981189684,1.564392711017787,-0.8116024514358164,-0.7702835056274302,-0.5615982740817701,-0.2817660015569605,0.5850021353755543,1.0563585184648596,0.034657806,-0.031446725,0.051304914,-0.16219091,0.0,-5.9377868e-05,0.42049062,0.34149376,0.018795358,0.0033449722,0.003733635,-0.00094023277,-0.00801425,-0.01597174,-0.0022421444,-0.0017012903,0.005976359,-0.034468688,-0.03270927,0.011936704,-0.13029641,0.0007361006,-0.032176413,-0.17599422,-0.005295871,0.014456707,0.023227492,-0.11090402,-0.1343975,-0.061343182,-0.00058867456,-0.0046640127,0.00031163072,0.0006747401,0.04400393,0.0,0.029739752,0.42049062,-0.17599422,0.10717647,1.9205496
1,1,1,0.8660764,-0.6291444331932576,-1.695810104109462,0.024037701474696617,-1.0418569869217127,2.016125041220789,-0.7379701903183595,-1.2404103700706723,-0.30137965147491974,-0.21867508304859223,2.872603671210467,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.24096049370757996,0.7815585261283281,2.272900502399811,-2.837991521971864,1.8266925180652478,-0.5597806390252793,-0.34956011376538565,-0.2917933405778144,1.9890573662791142,1.9792227855008309,-0.4301272923984644,-0.5301185160184853,0.9445173779485065,0.594417857725099,1.3208101981189684,-1.1251138217574588,-0.8116024514358164,1.0723972534187376,0.5704303356456952,-0.10776404803569317,0.5850021353755543,1.0563585184648596,0.033502005,-0.009352681,0.034261815,-0.1639067,0.0,0.0041927504,0.49273458,0.28153118,0.01045241,0.0033449722,0.003733635,-0.026511038,-0.00801425,0.024293525,-0.0022421444,-0.00061346457,0.011000491,-0.034877524,-0.02023096,0.014549056,-0.12357358,-0.009030606,-0.033827372,-0.20035926,-0.005295871,0.014140512,0.019994035,-0.119845144,-0.13311483,-0.06393024,-0.00032692222,-0.0052083144,0.00031163072,0.0006747401,0.043871325,0.0,0.032327816,0.49273458,-0.20035926,0.111819565,1.9528495
2,3,3,0.9066929,4.269866770412595,0.8930650705147604,0.024037701474696617,-0.5504372827430045,-0.651321941957,-0.7379701903183595,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.5772282664905602,-2.4427737583779696,-0.7706508286458621,-1.9502010533770588,-0.5474375080153917,-0.5597806390252793,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,2.324893159938367,-0.5301185160184853,-3.175513605954934,-1.5891936255062202,-0.9821566759395586,0.21963944463016416,1.2321303345386487,-0.49729376354651644,0.5704303356456952,-0.09916998105613091,-1.5640204148717023,-1.3623248721173762,-0.2931112,0.047913644,-0.085792705,0.04120193,0.0,0.0036226865,0.41140863,0.36529216,-0.00023244263,0.0033449722,0.003733635,-0.080238305,-0.00801425,0.12798882,-0.0022421444,-0.00035340956,0.009472733,-0.03802997,-0.002915317,0.01451329,-0.11599959,-0.0054973187,-0.032823406,-0.05113468,-0.005295871,0.012220653,0.021531021,-0.10639867,-0.017291797,-0.06393024,-0.00032692222,-0.0036165833,0.00031163072,0.0038144307,0.04400393,0.0,0.19712935,0.41140863,-0.2931112,0.11292281,2.023619
3,3,3,0.8423262,0.350657807527913,1.1376831972509074,0.024037701474696617,0.9238218297931197,-0.3178910690597763,-0.8390143437614237,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.5772282664905602,0.17699622278339727,-0.7706508286458621,-1.6542708971787905,-0.5474375080153917,1.786414052728324,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,-0.4301272923984644,1.8863706318176028,0.9445173779485065,-0.4973878838905606,-0.9821566759395586,0.21963944463016416,1.2321303345386487,1.2088921244591944,0.5704303356456952,-0.7650427550829948,-1.5640204148717023,-1.3623248721173762,0.030470952,-0.008759855,0.04800226,-0.59650606,0.0,0.0035138782,0.37632364,0.34285218,0.005281506,0.0033449722,0.003733635,-0.022819554,-0.00801425,0.11424504,-0.0022421444,-0.00035340956,0.0069809724,-0.0354011,-0.0023531204,0.01451329,-0.11961475,0.0016791547,-0.03155468,-0.01210704,-0.005295871,0.013497307,0.021959782,-0.09874869,-0.017965218,-0.06393024,-0.00032692222,-0.0040384354,0.00031163072,0.0014188256,0.04400393,0.0,0.0021016411,0.37632364,-0.59650606,0.1359925,2.0621643
4,3,3,0.64895344,0.350657807527913,-0.849839082480287,0.024037701474696617,0.9238218297931197,0.6824015496318947,-0.8390143437614237,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.5772282664905602,-1.8382114550330386,-0.7706508286458621,0.4172401962090878,-0.5474375080153917,-0.5597806390252793,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,2.324893159938367,-0.5301185160184853,0.9445173779485065,0.594417857725099,-0.9821566759395586,0.21963944463016416,1.2321303345386487,-1.3162629897892577,-1.6936268838092354,3.5226897964085726,0.5850021353755543,1.0563585184648596,0.030470952,-0.0113997,0.034103535,-0.59159577,0.0,0.0035138782,0.4417094,0.28941715,-0.0022825967,0.0033449722,0.003733635,-0.025564307,-0.00801425,0.045678705,-0.0022421444,-0.00035340956,0.0069391048,-0.034182522,-0.0016314744,0.01451329,-0.11961475,-0.006927889,-0.033827372,-0.00342642,-0.005295871,0.013497307,0.021920398,-0.11821808,0.04094851,-0.06393024,-0.00032692222,-0.0036165833,0.00031163072,0.0014188256,0.04400393,0.0,-0.036925036,0.4417094,-0.59159577,0.13674939,2.0279756
5,1,3,0.78240275,0.350657807527913,0.8726802266200815,0.024037701474696617,-0.5504372827430045,-0.3178910690597763,-0.7379701903183595,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.5772282664905602,0.17699622278339727,-0.7706508286458621,0.12131004001081949,-0.5474375080153917,1.786414052728324,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,-0.4301272923984644,1.8863706318176028,0.9445173779485065,-1.5891936255062202,-0.9821566759395586,0.21963944463016416,1.2321303345386487,-0.49729376354651644,0.5704303356456952,-0.09835149848664879,-1.5640204148717023,-1.3623248721173762,0.030470952,-0.008759855,0.04800226,-0.59650606,0.0,0.0035138782,0.37632364,0.34285218,0.005281506,0.0033449722,0.003733635,-0.022819554,-0.00801425,0.11424504,-0.0022421444,-0.00035340956,0.0069809724,-0.0354011,-0.0023531204,0.01451329,-0.11961475,0.0016791547,-0.03155468,-0.01210704,-0.005295871,0.013497307,0.021959782,-0.09874869,-0.017965218,-0.06393024,-0.00032692222,-0.0040384354,0.00031163072,0.0014188256,0.04400393,0.0,0.0021016411,0.37632364,-0.59650606,0.1359925,2.0621643
6,3,3,0.91343975,3.2900645296914246,0.5159454584632005,-2.0465201703802083,0.9238218297931197,-0.651321941957,-0.7379701903183595,-1.2404103700706723,3.318074047488299,-0.21867508304859223,-0.34811624381814454,0.0,0.0,1.8658745488780843,-0.9622321250385991,0.24096049370757996,-2.644294526159613,0.05545596120939196,0.12131004001081949,-0.5474375080153917,-0.5597806390252793,-0.34956011376538565,3.4270830102557586,-0.5027507084276197,1.9792227855008309,-0.4301272923984644,-0.5301185160184853,-3.175513605954934,-1.5891936255062202,-0.9821566759395586,0.21963944463016416,1.2321303345386487,-1.2480155542690292,1.136444640509428,-0.8610284382313527,-1.5640204148717023,-1.3623248721173762,-0.2931644,0.054556392,-0.085792705,0.040586296,0.0,0.0035598548,0.41051802,0.3629388,-0.00023244263,0.0033449722,0.003733635,-0.080238305,-0.00801425,0.12798882,-0.0022421444,-0.00035340956,0.009472733,-0.038579658,-0.002915317,0.01451329,-0.11599959,-0.0055353716,-0.032823406,-0.04569053,-0.005295871,0.012220653,0.021531021,-0.107753016,-0.016809436,-0.06393024,-0.00032692222,-0.0036649825,0.00031163072,0.0038144307,0.04400393,0.0,0.2037325,0.41051802,-0.2931644,0.11266807,2.0224564
7,3,3,0.8737549,0.350657807527913,-0.921186036111663,0.024037701474696617,0.9238218297931197,-0.651321941957,-0.7379701903183595,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.5772282664905602,0.17699622278339727,0.31633178958473535,0.12131004001081949,-0.5474375080153917,1.786414052728324,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,-0.4301272923984644,-0.5301185160184853,0.9445173779485065,0.594417857725099,-0.9821566759395586,0.21963944463016416,1.2321303345386487,1.2088921244591944,-2.259641188672968,2.058647702124007,0.5850021353755543,-1.3623248721173762,0.030470952,-0.008856034,0.04800226,-0.5962094,0.0,0.0035138782,0.4829732,0.34285218,0.0027258815,0.0033449722,0.003733635,-0.025880164,-0.00801425,0.114802755,-0.0022421444,-0.00035340956,0.010140224,-0.0354011,-0.0024633284,0.01451329,-0.11961475,-0.005147475,-0.03155468,-0.009295012,-0.005295871,0.013497307,0.01974671,-0.09874869,-0.017965218,-0.06393024,-0.00032692222,-0.003711945,0.00031163072,0.0014188256,0.04400393,0.0,0.101041004,0.4829732,-0.5962094,0.14500673,2.1710625
8,3,3,0.94714475,0.350657807527913,0.19998037809567726,-2.0465201703802083,-0.5504372827430045,-0.651321941957,-0.7379701903183595,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.24096049370757996,0.17699622278339727,-0.7271715239166382,1.0091005086056246,-0.5474375080153917,1.786414052728324,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,2.324893159938367,-0.5301185160184853,0.9445173779485065,-1.5891936255062202,-0.9821566759395586,0.21963944463016416,1.2321303345386487,-0.49729376354651644,0.5704303356456952,-0.5219906356999631,-1.5640204148717023,1.0563585184648596,0.030470952,-0.0113997,0.04800226,-0.5862465,0.0,0.0035138782,0.44195604,0.3429187,0.0076815416,0.0033449722,0.003733635,-0.025564307,-0.00801425,0.04448715,-0.0022421444,-0.00035340956,0.0069391048,-0.03485141,-0.00016596801,0.01451329,-0.11961475,-0.006907913,-0.03155468,0.023142714,-0.005295871,0.013497307,0.021890312,-0.09704792,0.040911853,-0.06393024,-0.00032692222,-0.0036165833,0.00031163072,0.0014188256,0.04400393,0.0,0.09560554,0.44195604,-0.5862465,0.13921316,2.0898707
9,1,1,0.50651723,1.3304600482490834,0.7809484290940264,-2.0465201703802083,-0.5504372827430045,-0.651321941957,-0.7379701903183595,0.8061848111952057,-0.30137965147491974,-0.21867508304859223,-0.34811624381814454,0.0,0.0,-0.8888267650093002,-0.9622321250385991,0.5772282664905602,0.17699622278339727,-0.7706508286458621,0.12131004001081949,-0.5474375080153917,1.786414052728324,-0.34956011376538565,-0.2917933405778144,-0.5027507084276197,-0.505248831675589,-0.4301272923984644,1.8863706318176028,0.9445173779485065,-1.5891936255062202,-0.9821566759395586,0.21963944463016416,1.2321303345386487,-1.2480155542690292,0.0044160307819626,0.24366260429740308,-1.5640204148717023,-1.3623248721173762,-0.2931112,-0.018363852,-0.111039326,0.039330292,0.0,0.0036226865,0.371791,0.413336,0.0092883,0.0033449722,0.003733635,-0.065788105,-0.00801425,0.12476224,-0.0022421444,-0.00035340956,0.008743476,-0.038666606,-0.0013396029,0.01451329,-0.11599959,0.001308616,-0.031230692,-0.01796933,-0.005295871,0.012220653,0.023127114,-0.09608249,-0.016846092,-0.06393024,-0.00032692222,-0.0040384354,0.00031163072,0.0038144307,0.04400393,0.0,0.18661417,0.413336,-0.2931112,0.11317951,1.9678905
