Driver / Operator Type,Incident Time (24:00),Lighting,Roadway Type,Posted Speed Limit (MPH),State,Weather - Clear,Weather - Rain,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Severe Wind,Roadway Surface,Roadway Description,SV Pre-Crash Movement,CP Pre-Crash Movement,SV Precrash Speed (MPH),Crash With,SV Contact Area - Front,SV Contact Area - Rear,SV Contact Area - Left,SV Contact Area - Right,SV Contact Area - Front Left,SV Contact Area - Front Right,SV Contact Area - Rear Left,SV Contact Area - Rear Right,SV Were All Passengers Belted?,CP Any Air Bags Deployed?,SV Any Air Bags Deployed?,Automation System Engaged?,ADS Equipped?,Make,Model Year,Mileage,CP Was Vehicle Towed?,SV Was Vehicle Towed?
0.024712598,-0.0017879987,0.0016748621,-0.54624695,0.0,0.06827015,-0.0629744,-0.0010002914,-0.018929068,-0.009034438,-0.0076657184,0.0061111497,-0.23700531,0.010465291,-0.0060361777,-0.024251327,0.09526251,0.042614833,-0.012706615,0.004925473,-0.23412186,0.16924357,0.0848216,-0.26378852,0.0032987602,-0.015084173,0.020211771,-0.027782734,-0.07459881,-0.047341455,-0.0008262089,-0.20234776,-0.014234014,0.015032867,0.03086847,0.0
0.02465355,-0.0017879987,0.0016837557,-0.5024778,0.0,0.05396043,-0.06374836,-0.023851182,-0.029981434,-0.009034438,-0.009131992,0.0030516654,-0.1907556,0.01342138,-0.0060361777,-0.022364791,0.0914288,0.03886145,-0.0014388248,0.0125867445,-0.20617771,0.16994177,0.0725343,-0.39017123,0.0032987602,-0.012951996,0.018446144,-0.06464378,-0.07545493,-0.051509347,0.015704779,-0.20493385,-0.014485015,0.0145768,0.03086847,0.0
-0.032601558,0.010855651,-0.0050074942,0.97444415,0.0,0.027850514,-0.06776434,0.018322118,-0.028612439,-0.009034438,-0.011018396,0.00051636645,-0.17735532,0.029828645,-0.0060361777,-0.019003976,0.09874369,0.02297978,0.004388331,0.0125867445,-0.22440054,0.16633604,0.06552442,-0.14839701,0.0032987602,-0.034834173,0.01927425,-0.014291173,-0.048200835,-0.050862234,0.037198983,-0.20410147,-0.0128733795,0.015489269,0.03086847,0.0
0.042681877,-0.011068593,0.0016317185,-0.9929597,0.0,0.028291093,-0.037257317,-0.017497424,-0.022018857,-0.009034438,-0.011232403,-0.017019164,-0.19086358,0.014307475,-0.0060361777,-0.019003976,0.0963696,0.039158788,-0.0009736452,0.0125867445,-0.233477,0.14662226,0.07263195,-0.27497676,0.0032987602,-0.039432842,0.016424473,-0.07009223,-0.06979142,-0.050862234,0.037918758,-0.1698224,-0.014198509,0.0149065005,0.03086847,0.0
0.0704733,-0.0017090943,0.0016317185,-1.033986,0.0,0.031343527,-0.06453084,0.015398542,-0.036798734,-0.009034438,-0.01169209,0.002922017,-0.17735532,0.01573489,-0.0060361777,-0.019003976,0.09955412,0.02297978,-0.0015171099,0.0125867445,-0.2085262,0.16533183,0.06299331,-0.29312894,0.0032987602,-0.039702255,0.01927425,-0.014291173,-0.06904676,-0.050862234,0.03826026,-0.20485777,-0.012921906,0.014776504,0.03086847,0.0
0.042681877,-0.011068593,0.0016317185,-0.9929597,0.0,0.028291093,-0.03766627,0.0011895592,-0.022018857,-0.009034438,-0.011232403,-0.01693171,-0.18430306,0.014307475,-0.0060361777,-0.019003976,0.096208796,0.037977014,-0.0009736452,0.0125867445,-0.233477,0.14515111,0.07178805,-0.27497676,0.0032987602,-0.039432842,0.016424473,-0.025663048,-0.06979142,-0.050862234,0.037918758,-0.16938035,-0.014198509,0.0149065005,0.03086847,0.0
-0.033773784,0.010930198,-0.0050074942,0.97834295,0.0,0.027973695,-0.060403354,0.001768515,-0.033313107,-0.009034438,-0.011232403,5.5096185e-05,-0.18398243,0.029828645,-0.0060361777,-0.018824806,0.09958896,0.037710544,0.0028100747,0.0125867445,-0.20592245,0.16880584,0.074152686,-0.14731076,0.0032987602,-0.03661018,0.020626606,-0.021882083,-0.047746204,-0.050862234,0.037480555,-0.20425755,-0.014292086,0.01581534,0.03086847,0.0
0.042681877,-0.001774322,0.0016317185,-0.99453163,0.0,0.028291093,-0.071396634,-0.017497424,-0.021576539,-0.009034438,-0.011166951,-0.0021453756,-0.19086358,0.014307475,-0.0060361777,-0.019003976,0.10691095,0.039314896,-0.0009736452,0.0125867445,-0.2337151,0.17423208,0.07302791,-0.27408686,0.0032987602,-0.039368812,0.018902205,-0.07009223,-0.06979142,-0.050862234,0.037918758,-0.20494406,-0.0143339075,0.0149065005,0.03086847,0.0
0.0704733,-0.0017090943,0.0016317185,-0.99462515,0.0,0.031343527,-0.06988088,0.015460069,-0.019372776,-0.009034438,-0.01169209,0.0009417396,-0.17767595,0.014307475,-0.0060361777,-0.019003976,0.10645495,0.02297978,-0.0009967722,0.0125867445,-0.2085262,0.16384006,0.06299331,-0.27598068,0.0032987602,-0.039702255,0.019378804,-0.014291173,-0.06904676,-0.050862234,0.03826026,-0.20368971,-0.012779803,0.0149065005,0.03086847,0.0
-0.032601558,0.012503709,-0.006015427,0.9751208,0.0,0.027850514,-0.039467987,0.0045363954,-0.014177672,-0.009034438,-0.011232403,-0.01693171,-0.18430306,0.028660186,-0.0060361777,-0.019003976,0.09539837,0.037977014,0.0050112577,0.0125867445,-0.22358085,0.1479502,0.074987255,-0.1189119,0.0032987602,-0.034834173,0.016424473,-0.025663048,-0.048200835,-0.050862234,0.037918758,-0.16938035,-0.0141499825,0.015619266,0.03086847,0.0
