Driver / Operator Type,Incident Time (24:00),Lighting,Roadway Type,Posted Speed Limit (MPH),State,Weather - Clear,Weather - Rain,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Severe Wind,Roadway Surface,Roadway Description,SV Pre-Crash Movement,CP Pre-Crash Movement,SV Precrash Speed (MPH),Crash With,SV Contact Area - Front,SV Contact Area - Rear,SV Contact Area - Left,SV Contact Area - Right,SV Contact Area - Front Left,SV Contact Area - Front Right,SV Contact Area - Rear Left,SV Contact Area - Rear Right,SV Were All Passengers Belted?,CP Any Air Bags Deployed?,SV Any Air Bags Deployed?,Automation System Engaged?,ADS Equipped?,Make,Model Year,Mileage,CP Was Vehicle Towed?,SV Was Vehicle Towed?
0.0,0.0,0.0,-0.025998120967006245,0.0,-0.03828230708028734,0.04613775137883473,0.0,0.0,0.0,0.0,0.0,0.06270441014258414,-0.008192542670891478,0.0,0.042333982201904125,-0.060781260881724496,0.0,0.0,-0.006192598945379449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035670552284399575,-0.06074646606906892,-0.0015169042223588261,0.0,-0.03263441686814987,0.0,0.0,0.0014885983778901203,0.0
0.0,0.040459263086144885,0.0,-0.03744346945896397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008980086598855118,0.0,0.0,0.0,0.0016122599162917248,0.03142877069735308,0.0,-0.007419708042685019,-0.014006057153212681,0.0013811438106796302,0.0,0.0,-0.005108166719606496,0.0,0.0,0.0,0.0,-0.007065587755417259,0.0,0.0009715647462650173,0.0
-0.02413539969585585,-0.005591379314657064,-0.031669726264190144,0.0645335064911219,0.0,0.0,0.030585665580565427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004473362927691789,0.0,0.0,0.0,-0.001128998758941309,0.0,0.0,-0.005730663432478277,0.0,-0.001384714156990983,-0.00197107879391175,0.0,0.0,0.0,0.0,0.0
-0.004498984484647896,0.0,0.0,0.0,0.0,0.0,0.06077029255463189,-0.009608745676873049,-0.05357804351615517,0.0,0.0,0.023648820325801963,0.0,-0.020878541570949066,0.0,0.0,0.0,0.0,0.0,-0.0013738982742546421,0.0,0.0,0.0,0.0,-0.0009268331862725486,0.0,0.021663956192544118,-0.0050130187548161065,0.0,-0.0014524849475019623,-0.010777833251100419,0.025196187356950523,0.0,-0.023014158568670968,-0.0012420476722756171,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.01899596802290763,0.0,0.0,0.0,0.0,0.02312515895140391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015343282182127777,0.0,-0.012654961212524168,0.0,0.0,0.0,0.0,0.02172807019083699,0.0,0.0,-0.001977444641839871,-0.006481873361221835,0.0,0.01718240857035826,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.04375257271459401,-0.008145212325412722,-0.04118656496151967,0.0,0.0,0.019452148385099025,0.0,0.0,0.0,-0.0026536988854683006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011308831559729074,0.0,0.024324355572666698,-0.006351797634263908,0.0,-0.002152962435832657,-0.004596632703741371,0.022931844338651124,0.0,-0.02883157499058893,0.0,0.0
-0.011971001527527792,-0.03899651543123255,-0.02107100070835306,0.06613387963223193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01513645747211733,-0.01432387752664179,0.02232870635334998,0.0,0.0,0.0,0.0,0.0,0.0,-0.002568829771262369,0.0,0.0,0.0,-0.00100782283276871,0.0,0.0,0.0,0.0,-0.001380756155182925,0.0,-0.010420447886079355,-0.0038147121452240143,0.004648469153741952,0.0,-0.02112405411516433
0.0,0.0,0.0,0.0,0.0,0.0,-0.034238832118749556,0.018801661248248048,0.0,0.0,0.0,0.025737338883104786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016869194812736662,-0.008075009879737471,0.0,0.0,0.0,-0.000788697326660367,0.0,0.0,0.0,0.0,-0.0024974248729624487,-0.02149397649032095,0.017093494335299633,0.016965845282942666,0.0,-0.0009263746764221457,0.0
0.0,0.0,-0.003201160857080332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034579249207296645,-0.02069988424244324,0.05016345712824179,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031806309978379397,0.0,0.0,0.0,-0.0016632195557309015,0.0,0.030176005955448743,-0.0035427273271791985,0.0,-0.0021079261434116393,-0.003897200854754281,0.0,0.0,0.0,0.0,0.0
-0.003070596688695193,-0.02011971306399536,-0.01176854744429655,0.028603596332724992,0.0,0.0,0.03878724800221372,-0.006794266249707293,0.0,0.0,0.0,-0.02863082602490488,-0.023027974687550874,0.04622433531237847,0.0,0.0,0.0,0.0,0.0,0.0,-0.003696027263946891,0.0,0.0,0.0,-0.0014562859065269404,0.0,0.028660580579977665,0.0,0.0,-0.0017854502259114077,-0.0046776857335893325,0.0,0.0,0.0,0.0,0.0
